index	Name	Description	Attack_Type	BuffID	BuffLv	BuffElv	BuffID_Check	BuffLv_Check	BuffElv_Check	Buff_Icon	Buff_IconIndex	Buff_Name	Buff_Description	EffectType	Require1_Type	Require1_ID	Require1_Value1	Require1_ValueElv1	Require1_Value2	Require1_ValueElv2	Require2_Type	Require2_ID	Require2_Value1	Require2_ValueElv1	Require2_Value2	Require2_ValueElv2	Apply_Probability	Apply_ProbabilityElv	ApplyTime	ApplyTimeElv	MissileType	FxMissile_Target	FxMissileSpeed_Target	Fx_Target	Sound_Target	Fx_Caster	Sound_Caster	AttachmentPoint_Target	AttachmentFx_Target	RequireEquipType	RequireItemKind	RequireAction	RequireStand	EffectEquipType	EffectItemKind	EffectAction	EffectStand	StatusEffect	StatusEffectType	EffectParameter1	EffectParameter2	EffectParameter3	EffectParameter4	EffectParameter5	EffectParameter6	EffectParameter7	EffectParameter8	EffectParameter9	EffectDelayTime	EffectDelayTimeElv	EffectValueType	SaveCheck	Broadcast	Translucency	Target_Dam_Factor	Effect_Start_Delay	BuffGroup_Check	Log	Colouring_C	Colouring_M
23032401	急救術		0	102	101	10	102	101	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	10	0	0	0	0	3148	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
23032501	解咒術		0	103	101	10	103	101	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	10	0	0	0	0	3148	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
23031701	水療術[下](HP 恢復)		0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	7003	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	7	30001	25	20	35	30	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
23032001	水療術(中)[下](HP 恢復)		0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	7011	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	7	30001	70	70	120	90	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
25011001	熟練風[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	180	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23031501	風之祝福(移動速度上升)		0	1036	10	0	1036	10	0	10006000	6	風之祝福	一定時間之內， 移動速度會增加。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	7026	0	0	1099511103487	1	0	0	0	1	3	106	0	7	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
22000101	風刃術魔法攻擊		104	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	531	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20003	65	29	60	18	0	0	0	0	0	0	0	0	0	1	0	2.800000	0	0	0	0	0
22000401	旋風劈魔法攻擊		104	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	531	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20003	-20	12	30	11	0	0	0	0	0	0	0	0	0	1	0	2.800000	0	0	0	0	0
22000701	空氣迴旋魔法攻擊		200	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	531	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20003	190	65	100	40	0	0	0	0	0	0	0	0	0	1	0	2.800000	0	0	0	0	0
25009001	熟練火[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	180	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23031301	火之祝福(火屬性攻擊)		0	1036	10	0	1036	10	0	10006000	51	火之祝福	一定時間之內， 物理攻擊會附加火屬性損傷。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	7028	0	0	1099511103487	1	0	0	0	1	3	220	0	30	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
22000501	火焰意志		103	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	528	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20001	-5	19	50	20	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
22000201	火焰旋風魔法攻擊		105	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	528	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20001	85	55	50	30	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
22000801	火牆術魔法攻擊		105	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	528	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20001	230	75	200	70	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
25012001	熟練土[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	180	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23031601	岩之盔甲(降低損傷)		0	1036	10	0	1036	10	0	10006000	48	岩之盔甲	一定時間之內， 敵人造成的損傷會降低。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	7029	0	0	1099511103487	1	0	0	0	1	3	144	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
22000001	地龍兒魔法攻擊		200	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	530	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20004	70	38	50	12	0	0	0	0	0	0	0	0	0	1	0	3.500000	0	0	0	0	0
22000301	天龍兒魔法攻擊		104	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	530	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20004	100	48	100	13	0	0	0	0	0	0	0	0	0	1	0	3.500000	0	0	0	0	0
22000601	雙龍砲魔法攻擊		104	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	530	13	0	0	0	0	0	0	0	1	0	0	0	1	2	20004	180	56	200	23	0	0	0	0	0	0	0	0	0	1	0	3.500000	0	0	0	0	0
23030001	HP 恢復加速(HP 恢復速度上升)		0	1026	0	1	1026	0	1	10006000	21	HP  恢復加速	一定時間之內， 休息時 HP恢復能力會上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	600	0	0	0	3183	0	0	0	0	0	0	0	0	1	0	0	0	1	3	55	0	20	0	1	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23030101	SP 恢復加速(SP 恢復速度上升)		0	1027	0	1	1027	0	1	10006000	22	SP  恢復加速	一定時間之內，休息時 SP恢復能力會上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	600	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	59	0	20	0	1	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
25001001	熟練短劍[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	2	0	1	3	176	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
25001201	熟練短劍[上級](爆擊時，每升一級增加 15的損失)		0	0	0	0	0	0	0	0	0			2	1	1	263436	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	2	0	1	5	2002	25001202	0	1	1	1	2	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
25001211	熟練短劍[上級](爆擊時，每升一級增加 150的損失)		0	0	0	0	0	0	0	0	0			2	1	1	2199024304128	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	2	0	1	5	2002	25001212	0	1	1	1	2	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
21002101	迅影飛刃物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15024	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	80	30	100	15	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
21000201	飛舞快斬物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15024	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	85	32	110	15	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
21001101	幻影連刃物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15024	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	25	20	40	10	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
21004701	閃光刃物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15024	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	110	40	160	20	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
21003902	幻影飛舞物理攻擊		201	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15024	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	20	20	30	10	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
21003901	幻影飛舞物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15024	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	-15	8	10	15	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
21005701	斬魔崩影刃物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	10	11	0	13	0	0	0	0	0	0	0	0	0	1	0	2.600000	0	0	0	0	0
25007001	熟練弓箭[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	9	0	1	3	176	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
21002601	多重箭物理攻擊		103	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	120	35	140	20	0	0	0	0	0	0	0	0	0	1	0	3.300000	0	0	0	0	0
21000701	雨箭物理攻擊		102	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	55	18	50	15	0	0	0	0	0	0	0	0	0	1	0	3.300000	0	0	0	0	0
21001601	暴雨箭物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	0	10	40	10	0	0	0	0	0	0	0	0	0	1	0	3.300000	0	0	0	0	0
21004401	亂舞箭物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	35	18	50	15	0	0	0	0	0	0	0	0	0	1	0	3.300000	0	0	0	0	0
21005201	鳳凰箭物理攻擊		104	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	200	60	250	45	0	0	0	0	0	0	0	0	0	1	0	3.300000	0	0	0	0	0
25008001	熟練十字弓[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	10	0	1	3	176	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
21002701	散彈射物理攻擊		104	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	80	26	70	15	0	0	0	0	0	0	0	0	0	1	0	3.000000	0	0	0	0	0
21000801	飆速彈物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	35	12	0	13	0	0	0	0	0	0	0	0	0	1	0	3.000000	0	0	0	0	0
21001701	狂亂弩物理攻擊		101	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	-30	8	20	10	0	0	0	0	0	0	0	0	0	1	0	3.000000	0	0	0	0	0
21004501	次元砲物理攻擊		105	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15026	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	130	40	150	28	0	0	0	0	0	0	0	0	0	1	0	3.000000	0	0	0	0	0
21006301	暗影絕殺物理攻擊 (Knock back)		304	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	150	45	150	30	0	0	0	0	0	0	0	0	0	1	0	3.000000	0	0	0	0	0
23040401	招財進寶(錢獲得量上升)		0	1046	0	1	1046	0	1	10006000	7	招財進寶	一定程度的時間之內，狩獵怪物取得的錢的增加量與物品的屬性發生機率會增加。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	3195	0	0	0	0	0	0	0	0	1	0	0	0	1	3	128	5	10	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23040402	招財進寶(物品稀有度上升)		0	1047	0	1	1047	0	1	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	136	5	10	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23050101	雙刀增益效果 1		0	1119	1	0	1119	1	0	10006000	64	致命爆擊	一定時間之內，物理爆擊機率與損傷增加。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	158	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23050102	雙刀增益效果 1		0	1120	1	0	1120	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	156	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23050103	雙刀增益效果 2		0	1119	1	0	1119	1	0	10006000	64	力量爆增	一定時間之內， 物理攻擊力提升。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	90	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23050104	雙刀增益效果 2		0	1120	1	0	1120	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	94	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23050001	熟練雙刀[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	176	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23050105	雙刀增益效果 3		0	1119	1	0	1119	1	0	10006000	64	犀利眼神	一定時間之內， 物理命中率與迴避率上升。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	184	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23050106	雙刀增益效果 3		0	1120	1	0	1120	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	176	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23050005	熟練雙刀[上級](命中率下降1% )		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	6	0	1	3	176	0	-1	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23012701	戰士復原		0	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	511	67	0	0	0	0	0	0	1099511103487	1	0	0	0	1	4	2001	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	1.000000	0	0	0	0	0
23010801	狂暴(爆擊機率增加)		0	1008	1	0	1008	1	0	10006000	92	狂暴	變成狂暴狀態。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	158	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23010802	狂暴(力量上升)		0	1009	1	0	1009	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	15	0	20	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23010803	狂暴(最大體力降低)		0	1010	1	0	1010	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	31	-50	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23010804	狂暴(移動速度增加)		0	1011	1	0	1011	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	3	106	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23012201	極限攻擊( 進行爆擊時 hp 恢復)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	23012203	0	1	1	1	1	2	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23012202	極限攻擊( 進行爆擊時 sp 恢復)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	23012204	0	1	1	1	1	2	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23011401	震懾繩索		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	9	2001	23011402	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23011901	九死一生(被物理攻擊時啟動效果，體力恢復)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	23011902	0	1	1	2	2	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23011903	九死一生(被魔法攻擊時啟動效果，體力恢復)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2001	23011904	0	1	2	2	2	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
25007301	熟練手槍[初級](命中率上升)		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	15	0	1	3	176	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
21007301	站立射攻擊		100	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	-10	7	0	20	0	0	0	0	0	0	0	0	0	1	0	2.200000	0	0	0	0	0
21007601	旋轉掃射		103	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	50	10	1	6	0	0	0	0	0	0	0	0	0	1	0	3.500000	0	0	0	0	0
21007401	向後發射攻擊		100	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	10	10	20	20	0	0	0	0	0	0	0	0	0	1	0	2.300000	0	0	0	0	0
21007501	坐下發射攻擊		100	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	0	10	0	20	0	0	0	0	0	0	0	0	0	1	0	2.400000	0	0	0	0	0
21007701	機關掃射		102	0	0	0	99	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	15022	13	0	0	0	0	0	0	0	1	0	0	0	1	1	10001	25	10	10	10	0	0	0	0	0	0	0	0	0	1	0	4.000000	0	0	0	0	0
23014301	瞬間加速		0	1328	0	1	1328	0	1	10006000	6	瞬間加速	一定程度的時間之內，移動速度增加。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	6000	0	0	0	0	0	0	0	0	0	7026	0	0	1099511103487	1	13	15	0	1	3	106	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23120001	魔法彈丸1(火損傷增加)		0	1118	1	0	1118	1	0	10006000	69	火之彈匣	武器攻擊力上升，攻擊時會附加火屬性損傷。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2002	23120002	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23120003	魔法彈丸1		0	1201	1	0	1201	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	220	0	30	0	0	0	0	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23120005	火彈丸持續		0	102	0	10	102	0	10	10006001	71	火之彈匣效果	火的碎片會讓一定時間之內，形成持續的損傷。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	102	0	0	0	0	0	0	0	0	0	0	0	0	1099511103487	1	0	0	0	1	8	40008	0	50	0	100	0	0	0	0	0	20	0	0	0	1	0	1.000000	0	0	0	0	0
23120004	魔法彈丸1 (火持續損傷)		104	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	20001	110	25	0	0	1	0	0	0	0	0	0	0	0	0	0	2.000000	0	0	0	0	0
23120101	魔法彈丸2(水損傷增加)		0	1118	1	0	1118	1	0	10006000	69	水之彈匣	武器攻擊力上升，攻擊時會附加水屬性損傷。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2002	23120102	0	1	1	1	1	0	0	0	0	0	1	0	0	0	3.000000	0	0	0	0	0
23120103	魔法彈丸2		0	1201	1	0	1201	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	218	0	30	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23120105	移動速度減少		0	1123	0	1	1123	0	1	10006001	6	水之彈匣效果	一定程度的時間之內，移動速度會降低。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	107	0	-4	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23120104	魔法彈丸2 (移動速度減少)		104	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	20002	110	25	10	0	0	0	0	0	0	0	0	0	0	0	0	3.000000	0	0	0	0	0
23120201	魔法彈丸3(土損傷增加)		0	1118	1	0	1118	1	0	10006000	69	土之彈匣	武器攻擊力上升，攻擊時會附加土屬性損傷。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	5	2002	23120202	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1.000000	0	0	0	0	0
23120203	魔法彈丸3		0	1201	1	0	1201	1	0	0	0			2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	3000	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	221	0	30	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23120205	防禦力減少		0	103	0	10	103	0	10	10006001	5	土之彈匣效果	一定程度的時間之內，防禦力降低。	2	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	217	0	-3	0	0	0	0	0	0	0	0	0	1	0	1	0	1.000000	0	0	0	0	0
23120204	魔法彈丸3 (防禦力減少)		104	0	0	0	0	0	0	0	0			1	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	20004	110	25	10	0	0	0	0	0	0	0	0	0	0	0	0	3.000000	0	0	0	0	0
